I-0,I-1,Desired,O-0,Actual,Correct
0.481294,0.504633,1,0.874375,1,1
0.468307,0.228513,1,0.0704299,0,0
0.495922,0.386957,0,0.634784,1,0
0.696166,0.64682,1,0.998458,1,1
0.317598,0.406694,0,0.0369329,0,1
0.630009,0.648113,1,0.997024,1,1
0.608245,0.462176,1,0.97714,1,1
0.697207,0.745804,1,0.999112,1,1
0.240071,0.228563,0,0.000548649,0,1
0.426064,0.455067,0,0.507308,-1,0
0.681582,0.64334,1,0.998195,1,1
0.625731,0.48778,1,0.986808,1,1
0.702682,0.614555,1,0.99822,1,1
0.13883,0.147427,0,4.81146e-05,0,1
0.67285,0.731287,1,0.998849,1,1
0.53207,0.491061,1,0.939982,1,1
0.316866,0.281559,0,0.00538443,0,1
0.738896,0.901513,1,0.999608,1,1
0.528989,0.482759,0,0.929935,1,0
0.635084,0.69405,1,0.997971,1,1
0.260926,0.311737,0,0.00253818,0,1
0.787589,0.579108,1,0.998945,1,1
0.56844,0.530734,1,0.979541,1,1
0.463985,0.609484,1,0.9518,1,1
0.587855,0.789504,1,0.99829,1,1
0.881937,0.730044,1,0.999646,1,1
0.203191,0.300253,0,0.000690002,0,1
0.390293,0.376317,0,0.114814,0,1
0.28832,0.235423,0,0.001523,0,1
0.475975,0.525315,0,0.892443,1,0
0.327504,0.21852,0,0.00268685,0,1
0.527194,0.778368,1,0.996501,1,1
0.305563,0.281211,0,0.00419544,0,1
0.458732,0.271119,0,0.107082,0,1
0.774158,0.609136,1,0.999,1,1
0.427327,0.429911,0,0.417992,-1,0
0.527815,0.813318,1,0.997338,1,1
0.362855,0.414598,0,0.111693,0,1
0.43422,0.331772,0,0.151323,0,1
0.868152,0.66601,1,0.99955,1,1
0.455829,0.303385,0,0.158224,0,1
0.909464,0.746947,1,0.999691,1,1
0.657114,0.364237,1,0.969292,1,1
0.537544,0.581146,1,0.980626,1,1
0.538564,0.796713,1,0.997323,1,1
0.604012,0.406594,1,0.953438,1,1
0.241179,0.093003,0,0.000117796,0,1
0.375975,0.274351,0,0.0179428,0,1
0.612478,0.832607,1,0.998924,1,1
0.758223,0.775136,1,0.999463,1,1
0.622895,0.610776,1,0.995647,1,1
0.389362,0.331325,0,0.0580785,0,1
0.707469,0.718958,1,0.999059,1,1
0.250931,0.287177,0,0.00146568,0,1
0.2166,0.194706,0,0.00024181,0,1
0.682824,0.412361,1,0.987903,1,1
0.326817,0.244869,0,0.0038815,0,1
0.325687,0.272064,0,0.00566373,0,1
0.347629,0.143499,0,0.00141375,0,1
0.26352,0.278328,0,0.00167175,0,1
0.479167,0.34798,0,0.395968,0,1
0.227083,0.23607,0,0.000475643,0,1
0.420457,0.367717,0,0.186617,0,1
0.66055,0.751074,1,0.998859,1,1
0.874668,0.620222,1,0.999492,1,1
0.634087,0.747445,1,0.998544,1,1
0.691977,0.667154,1,0.998585,1,1
0.262278,0.12143,0,0.000223658,0,1
0.45738,0.224884,0,0.0523896,0,1
0.21957,0.11018,0,0.000101887,0,1
0.719637,0.598497,1,0.998318,1,1
0.14406,0.0955534,0,3.32407e-05,0,1
0.516135,0.335799,1,0.556624,-1,0
0.66168,0.493746,1,0.992598,1,1
0.203657,0.239152,0,0.000326182,0,1
0.619526,0.514875,1,0.989011,1,1
0.344038,0.327646,0,0.019852,0,1
0.54262,0.66964,1,0.992659,1,1
0.379122,0.32685,0,0.0432057,0,1
0.211902,0.267689,0,0.000535703,0,1
0.39344,0.292149,0,0.0350033,0,1
0.0448138,0.0952601,0,1.23184e-05,0,1
0.428856,0.544555,1,0.805255,1,1
0.622717,0.521984,1,0.990225,1,1
0.767797,0.726166,1,0.999387,1,1
0.3793,0.351211,0,0.0627573,0,1
0.724379,0.648163,1,0.9988,1,1
0.441711,0.342163,0,0.200603,0,1
0.835239,0.636778,1,0.999409,1,1
0.262234,0.0640039,0,0.000119757,0,1
0.370412,0.29374,0,0.0213399,0,1
0.35102,0.371843,0,0.04581,0,1
0.581228,0.859106,1,0.998804,1,1
0.725598,0.906286,1,0.999591,1,1
0.287301,0.279969,0,0.00279529,0,1
0.697119,0.665861,1,0.998636,1,1
0.488143,0.704888,1,0.988657,1,1
0.558112,0.59273,1,0.98754,1,1
0.365935,0.277085,0,0.0149279,0,1
0.340381,0.310047,0,0.0139485,0,1
0.375687,0.304379,0,0.0283227,0,1
0.528258,0.534314,1,0.961617,1,1
0.63852,0.729994,1,0.998443,1,1
0.658466,0.725271,1,0.998657,1,1
0.315071,0.214493,0,0.00196024,0,1
0.389982,0.516665,0,0.540231,-1,0
0.412345,0.312483,0,0.072539,0,1
0.16148,0.100928,0,4.27783e-05,0,1
0.706117,0.843495,1,0.999447,1,1
0.278701,0.328044,0,0.0046925,0,1
0.296277,0.289862,0,0.00390349,0,1
0.42008,0.561508,1,0.814161,1,1
0.670058,0.828431,1,0.999272,1,1
0.347651,0.331822,0,0.0229688,0,1
0.530474,0.565784,1,0.974236,1,1
0.525288,0.676252,1,0.991221,1,1
0.39406,0.463519,0,0.361573,0,1
0.334885,0.383029,0,0.0378775,0,1
0.453413,0.338285,0,0.236684,0,1
0.69016,0.632403,1,0.998214,1,1
0.809796,0.51751,1,0.998764,1,1
0.536591,0.572098,1,0.978276,1,1
0.406184,0.246808,0,0.0232012,0,1
0.419991,0.39168,0,0.249459,0,1
0.4957,0.388896,0,0.640383,1,0
0.34898,0.29026,0,0.0124894,0,1
0.77141,0.794277,1,0.99953,1,1
0.420855,0.334208,0,0.119275,0,1
0.38289,0.402766,0,0.142764,0,1
0.42316,0.368761,0,0.199056,0,1
0.5166,0.537794,1,0.954929,1,1
0.382159,0.393022,0,0.122839,0,1
0.526042,0.614952,1,0.983844,1,1
0.463209,0.680279,1,0.978341,1,1
0.375066,0.380742,0,0.0887073,0,1
0.595678,0.533667,1,0.98704,1,1
0.660483,0.841855,1,0.99927,1,1
0.626529,0.803872,1,0.998877,1,1
0.560572,0.816848,1,0.998142,1,1
0.528302,0.788361,1,0.996805,1,1
0.71086,0.527055,1,0.996973,1,1
0.350643,0.324713,0,0.0220221,0,1
0.23484,0.191972,0,0.000319254,0,1
0.355563,0.347632,0,0.0350167,0,1
0.627416,0.858808,1,0.999156,1,1
0.285151,0.169749,0,0.000598447,0,1
0.593595,0.857018,1,0.998905,1,1
0.1,0.10663,0,2.2297e-05,0,1
0.645767,0.659398,1,0.997687,1,1
0.542753,0.780307,1,0.997111,1,1
0.408488,0.405501,0,0.240499,0,1
0.736857,0.666557,1,0.999014,1,1
0.498958,0.483305,1,0.881186,1,1
0.690293,0.552609,1,0.996863,1,1
0.463254,0.334556,0,0.268743,0,1
0.280098,0.352205,0,0.00693441,0,1
0.669105,0.543461,1,0.995668,1,1
0.434087,0.486239,1,0.663691,1,1
0.606073,0.663972,1,0.996545,1,1
0.611591,0.792238,1,0.998642,1,1
0.688231,0.51751,1,0.995745,1,1
0.417775,0.355934,0,0.151428,0,1
0.183666,0.176262,0,0.000117447,0,1
0.610395,0.699966,1,0.997491,1,1
0.377571,0.406893,0,0.135717,0,1
0.38473,0.362695,0,0.0837945,0,1
0.470013,0.588852,1,0.944535,1,1
0.536924,0.407091,1,0.848221,1,1
0.363985,0.237114,0,0.00776713,0,1
0.123737,0.223144,0,7.87714e-05,0,1
0.739029,0.561956,1,0.998229,1,1
0.659619,0.411765,1,0.982615,1,1
0.263785,0.118512,0,0.000221821,0,1
0.545523,0.792984,1,0.997447,1,1
0.570457,0.789951,1,0.997983,1,1
0.801064,0.60839,1,0.999174,1,1
0.354388,0.250388,0,0.00767903,0,1
0.572318,0.844142,1,0.998594,1,1
0.327172,0.258591,0,0.0047877,0,1
0.438542,0.430358,0,0.482726,-1,0
0.827039,0.590144,1,0.999246,1,1
0.224113,0.287426,0,0.000868518,0,1
0.828014,0.600038,1,0.999282,1,1
0.380696,0.365479,0,0.0800224,0,1
0.302039,0.34614,0,0.0102775,0,1
0.226374,0.200573,0,0.000305497,0,1
0.656738,0.66775,1,0.998045,1,1
0.286658,0.282106,0,0.00284394,0,1
0.379876,0.310991,0,0.0344603,0,1
0.365536,0.20276,0,0.00480349,0,1
0.464894,0.493696,0,0.809888,1,0
0.276707,0.285537,0,0.002426,0,1
0.619836,0.601877,1,0.995125,1,1
0.356073,0.259535,0,0.00915586,0,1
0.405519,0.428221,0,0.297508,0,1
0.934574,0.766685,1,0.999724,1,1
0.519747,0.579804,1,0.973723,1,1
0.495523,0.350217,1,0.496184,-1,0
0.485328,0.574782,1,0.949857,1,1
0.550089,0.359116,0,0.788171,1,0
0.478103,0.621565,1,0.96719,1,1
0.379056,0.287675,0,0.023621,0,1
0.466844,0.514676,1,0.856352,1,1
0.429942,0.355487,0,0.190723,0,1
0.393418,0.38984,0,0.147751,0,1
0.728945,0.785378,1,0.999392,1,1
0.54262,0.404059,1,0.857561,1,1
0.864406,0.636529,1,0.999494,1,1
0.673936,0.434982,1,0.989017,1,1
0.761259,0.525564,1,0.998185,1,1
0.430829,0.527652,0,0.771735,1,0
0.550598,0.603518,1,0.987507,1,1
0.789849,0.527403,1,0.998618,1,1
0.673183,0.628475,1,0.997833,1,1
0.425266,0.351907,0,0.166297,0,1
0.475332,0.273555,0,0.155606,0,1
0.737677,0.780754,1,0.999411,1,1
0.756449,0.517908,1,0.998,1,1
0.191733,0.14683,0,9.80974e-05,0,1
0.61148,0.808495,1,0.998762,1,1
0.315847,0.256155,0,0.00362156,0,1
0.829566,0.625244,1,0.999361,1,1
0.430563,0.224685,0,0.0286025,0,1
0.905785,0.70285,1,0.999653,1,1
0.800133,0.613958,1,0.99919,1,1
0.618462,0.700861,1,0.997709,1,1
0.456117,0.178151,0,0.0248433,0,1
0.526152,0.522332,1,0.954165,1,1
0.524512,0.645329,1,0.987939,1,1
0.311436,0.29901,0,0.00620629,0,1
0.398759,0.487531,1,0.478002,-1,0
0.350332,0.27977,0,0.0109652,0,1
0.311746,0.436921,0,0.0513851,0,1
0.366068,0.326403,0,0.0320069,0,1
0.177172,0.179344,0,0.000110043,0,1
0.512323,0.290856,0,0.364718,0,1
0.638497,0.708169,1,0.998212,1,1
0.518506,0.849759,1,0.997739,1,1
0.397097,0.227668,0,0.0140743,0,1
0.322008,0.250736,0,0.00381619,0,1
0.429189,0.396452,0,0.30736,0,1
0.319215,0.3707,0,0.0220203,0,1
0.531605,0.448902,0,0.89917,1,0
0.133533,0.133556,0,4.00347e-05,0,1
0.357846,0.222945,0,0.00548697,0,1
0.294215,0.143897,0,0.000510041,0,1
0.508932,0.654576,1,0.98612,1,1
0.695878,0.512687,1,0.995964,1,1
0.505452,0.485394,0,0.896777,1,0
0.341645,0.252824,0,0.0060197,0,1
0.741888,0.815207,1,0.999493,1,1
0.424823,0.40217,0,0.305053,0,1
0.298116,0.265452,0,0.00284697,0,1
0.318972,0.241588,0,0.00313117,0,1
0.492487,0.440898,0,0.781317,1,0
0.69242,0.715129,1,0.998924,1,1
0.349468,0.278676,0,0.0105778,0,1
0.37059,0.349869,0,0.0507164,0,1
0.893839,0.726514,1,0.999658,1,1
0.651973,0.706429,1,0.998406,1,1
0.453347,0.333413,0,0.222697,0,1
0.751773,0.776031,1,0.999446,1,1
0.534885,0.596309,1,0.982842,1,1
0.428103,0.315615,0,0.106476,0,1
0.541312,0.73079,1,0.995649,1,1
0.388675,0.40207,0,0.1587,0,1
0.436148,0.288967,0,0.0858119,0,1
0.920146,0.815605,1,0.999738,1,1
0.408732,0.420465,0,0.287571,0,1
0.576463,0.835441,1,0.998572,1,1
0.341866,0.208478,0,0.00314582,0,1
0.53125,0.598198,1,0.982194,1,1
0.436658,0.432347,1,0.479736,-1,0
0.527017,0.627232,1,0.986012,1,1
0.295257,0.246261,0,0.00204061,0,1
0.248471,0.297618,0,0.00161111,0,1
0.689317,0.675258,1,0.99862,1,1
0.348715,0.204301,0,0.00342378,0,1
0.226684,0.287376,0,0.000911961,0,1
0.92828,0.817395,1,0.999744,1,1
0.565824,0.865917,1,0.998692,1,1
0.746742,0.773844,1,0.999425,1,1
0.246809,0.101937,0,0.000140943,0,1
0.448914,0.338931,0,0.220001,0,1
0.860616,0.735463,1,0.999621,1,1
0.38648,0.273854,0,0.0225686,0,1
0.456449,0.571252,1,0.912728,1,1
0.36824,0.244322,0,0.00952187,0,1
0.44641,0.499911,1,0.759105,1,1
0.420124,0.25521,0,0.0361693,0,1
0.523005,0.494293,1,0.932218,1,1
0.636746,0.776827,1,0.9988,1,1
0.527837,0.374229,0,0.742503,1,0
0.350709,0.240196,0,0.00607581,0,1
0.517863,0.52278,1,0.947296,1,1
0.661769,0.649008,1,0.997889,1,1
0.650953,0.616494,1,0.997005,1,1
0.374335,0.568369,1,0.644654,1,1
0.326308,0.276091,0,0.00609708,0,1
0.500199,0.342511,1,0.49294,-1,0
0.631516,0.658304,1,0.997288,1,1
0.668528,0.862735,1,0.999364,1,1
0.392819,0.331275,0,0.0626348,0,1
0.369592,0.240594,0,0.00927152,0,1
0.528014,0.80069,1,0.997083,1,1
0.608267,0.734817,1,0.997989,1,1
0.224402,0.0817723,0,8.24446e-05,0,1
0.464229,0.268932,0,0.116435,0,1
0.510971,0.383129,0,0.695383,1,0
0.522385,0.584775,1,0.976205,1,1
0.111613,0.188144,0,4.86522e-05,0,1
0.193174,0.151205,0,0.000104695,0,1
0.647784,0.515074,1,0.992661,1,1
0.39488,0.381886,0,0.136414,0,1
0.664827,0.679533,1,0.998324,1,1
0.381848,0.23433,0,0.0110747,0,1
0.286348,0.365032,0,0.00966351,0,1
0.459375,0.416239,0,0.545754,-1,0
0.262589,0.310693,0,0.00258884,0,1
0.883799,0.68525,1,0.999603,1,1
0.374379,0.183719,0,0.00438759,0,1
0.383732,0.371097,0,0.0927506,0,1
0.296964,0.220956,0,0.00148445,0,1
0.3834,0.351957,0,0.0694346,0,1
0.642043,0.772452,1,0.998822,1,1
0.364539,0.410025,0,0.108388,0,1
0.712522,0.730144,1,0.999141,1,1
0.649645,0.780655,1,0.99894,1,1
0.637012,0.658603,1,0.99745,1,1
0.648692,0.508312,1,0.992278,1,1
0.374734,0.120431,0,0.00177717,0,1
0.663808,0.863183,1,0.999347,1,1
0.2541,0.316062,0,0.00234224,0,1
0.532868,0.827188,1,0.997716,1,1
0.503347,0.598099,1,0.971935,1,1
0.372052,0.281211,0,0.0182553,0,1
0.397141,0.440749,0,0.298289,0,1
0.283466,0.34445,0,0.00664574,0,1
0.172074,0.163286,0,8.70344e-05,0,1
0.437633,0.226673,0,0.0345917,0,1
0.321875,0.283797,0,0.00621021,0,1
0.450754,0.391729,0,0.403664,-1,0
0.226795,0.258989,0,0.000631643,0,1
0.347163,0.15558,0,0.00165535,0,1
0.357225,0.334755,0,0.0298224,0,1
0.262855,0.282703,0,0.00175289,0,1
0.31281,0.262668,0,0.00373323,0,1
0.283422,0.250885,0,0.0017092,0,1
0.522429,0.401921,0,0.79337,1,0
0.529167,0.768623,1,0.996305,1,1
0.441179,0.344549,0,0.204743,0,1
0.423116,0.22901,0,0.0258427,0,1
0.686769,0.856471,1,0.999413,1,1
0.376241,0.304727,0,0.028833,0,1
0.350488,0.226226,0,0.00490992,0,1
0.548227,0.755598,1,0.996718,1,1
0.200244,0.252923,0,0.000362445,0,1
0.725776,0.890576,1,0.999571,1,1
0.476285,0.382184,0,0.51053,-1,0
0.502992,0.715825,1,0.991773,1,1
0.484043,0.327994,0,0.349038,0,1
0.739783,0.607545,1,0.99867,1,1
0.290957,0.282007,0,0.00310919,0,1
0.364229,0.545301,1,0.505187,-1,0
0.597606,0.756244,1,0.998065,1,1
0.249801,0.0676381,0,0.000103306,0,1
0.45594,0.408633,0,0.497402,-1,0
0.776995,0.60133,1,0.998981,1,1
0.722451,0.932088,1,0.999615,1,1
0.290004,0.25342,0,0.0020261,0,1
0.29242,0.146482,0,0.00050985,0,1
0.113697,0.0231078,0,1.4542e-05,0,1
0.881649,0.705137,1,0.999621,1,1
0.682048,0.660343,1,0.998387,1,1
0.712744,0.920057,1,0.999585,1,1
0.710439,0.92299,1,0.999584,1,1
0.918617,0.831713,1,0.999744,1,1
0.529632,0.883168,1,0.998375,1,1
0.449557,0.265402,0,0.0810021,0,1
0.423205,0.294386,0,0.0702144,0,1
0.319858,0.128455,0,0.000674069,0,1
0.249224,0.229308,0,0.000656343,0,1
0.284309,0.196198,0,0.000829441,0,1
0.844348,0.630861,1,0.999426,1,1
0.337744,0.166567,0,0.00159311,0,1
0.600377,0.57175,1,0.991704,1,1
0.663076,0.628724,1,0.997599,1,1
0.31926,0.281112,0,0.00563477,0,1
0.742043,0.781947,1,0.999428,1,1
0.37613,0.333761,0,0.0449064,0,1
0.87449,0.732779,1,0.999638,1,1
0.995789,0.728105,1,0.999748,1,1
0.480652,0.409229,0,0.634269,1,0
0.30441,0.352703,0,0.0119765,0,1
0.304034,0.197739,0,0.00124393,0,1
0.230829,0.172334,0,0.000237208,0,1
0.537633,0.659547,1,0.991342,1,1
0.413497,0.348228,0,0.124833,0,1
0.418395,0.380344,0,0.210992,0,1
0.51352,0.36891,0,0.661395,1,0
0.520855,0.381587,1,0.734319,1,1
0.551707,0.547389,1,0.977671,1,1
0.717841,0.819433,1,0.999432,1,1
0.350643,0.27281,0,0.00992969,0,1
0.328258,0.308704,0,0.0104197,0,1
0.536348,0.36359,1,0.747661,1,1
0.545035,0.557382,1,0.977717,1,1
0.274357,0.191475,0,0.00064617,0,1
0.691556,0.714781,1,0.998915,1,1
0.580186,0.606451,1,0.99209,1,1
0.404344,0.434186,0,0.311678,0,1
0.456715,0.58393,1,0.925513,1,1
0.326485,0.276687,0,0.00617568,0,1
0.292287,0.247703,0,0.00195917,0,1
0.204277,0.267092,0,0.000462956,0,1
0.47582,0.408881,0,0.607895,1,0
0.872385,0.582687,1,0.99941,1,1
0.514672,0.478185,1,0.904415,1,1
0.476662,0.503639,1,0.862051,1,1
0.313098,0.289812,0,0.00560938,0,1
0.65523,0.698176,1,0.998371,1,1
0.1416,0.175218,0,6.40101e-05,0,1
0.497939,0.6504,1,0.982798,1,1
0.369725,0.40033,0,0.105187,0,1
0.478435,0.322426,0,0.301414,0,1
0.321321,0.108489,0,0.000536898,0,1
0.638652,0.769071,1,0.998766,1,1
0.36352,0.317902,0,0.0265115,0,1
0.767287,0.543064,1,0.998464,1,1
0.627815,0.612367,1,0.995953,1,1
0.547784,0.740186,1,0.996274,1,1
0.0619902,0.16781,0,2.33179e-05,0,1
0.509264,0.531927,1,0.945048,1,1
0.514605,0.685549,1,0.990657,1,1
0.682846,0.560066,1,0.996777,1,1
0.652039,0.595911,1,0.996531,1,1
0.590315,0.719355,1,0.997298,1,1
0.313652,0.29896,0,0.0065101,0,1
0.700731,0.794128,1,0.999305,1,1
0.642908,0.783339,1,0.998898,1,1
0.2834,0.281211,0,0.00262228,0,1
0.546853,0.829873,1,0.998052,1,1
0.341334,0.315366,0,0.015463,0,1
0.639672,0.81113,1,0.999023,1,1
0.285705,0.1696,0,0.000603488,0,1
0.393728,0.337788,0,0.0704393,0,1
0.359774,0.341517,0,0.0350439,0,1
0.132735,0.12146,0,3.58892e-05,0,1
0.424402,0.461381,0,0.52215,-1,0
0.376152,0.316162,0,0.0343118,0,1
0.417996,0.3969,0,0.256335,0,1
0.204876,0.127048,0,9.74143e-05,0,1
0.488254,0.380991,0,0.57259,-1,0
0.496387,0.588703,1,0.964842,1,1
0.391113,0.315615,0,0.0475819,0,1
0.733267,0.680875,1,0.999058,1,1
0.46527,0.372837,0,0.412743,-1,0
0.675598,0.785825,1,0.999147,1,1
0.439738,0.428171,1,0.481068,-1,0
0.394215,0.380643,0,0.132281,0,1
0.318883,0.406047,0,0.0376389,0,1
0.2834,0.132065,0,0.000363221,0,1
0.477216,0.294535,0,0.2122,0,1
0.567974,0.76574,1,0.997551,1,1
0.545457,0.619576,1,0.98854,1,1
0.146919,0.126869,0,4.45802e-05,0,1
0.560395,0.881031,1,0.998744,1,1
0.258644,0.200722,0,0.000543209,0,1
0.378125,0.353697,0,0.0634823,0,1
0.00567376,0.193513,0,1.59293e-05,0,1
0.809552,0.464662,1,0.998298,1,1
0.527194,0.380643,1,0.757465,1,1
0.541246,0.371843,1,0.787547,1,1
0.322008,0.240594,0,0.00329139,0,1
0.481427,0.474307,0,0.820392,1,0
0.575133,0.842849,1,0.998618,1,1
0.289982,0.298413,0,0.00386697,0,1
0.628125,0.8777,1,0.99923,1,1
0.697074,0.860448,1,0.999454,1,1
0.506871,0.584875,1,0.969238,1,1
0.649601,0.714781,1,0.998454,1,1
0.504433,0.779064,1,0.995426,1,1
0.127394,0.0721523,0,2.31415e-05,0,1
0.360062,0.253222,0,0.00908921,0,1
0.299623,0.223243,0,0.00161664,0,1
0.87941,0.506473,1,0.999222,1,1
0.336259,0.27102,0,0.00702865,0,1
0.637456,0.533369,1,0.992871,1,1
0.225643,0.320387,0,0.00139368,0,1
0.235483,0.142654,0,0.000183327,0,1
0.384131,0.420216,0,0.184756,0,1
0.670523,0.896591,1,0.999448,1,1
0.253967,0.204301,0,0.000521567,0,1
0.599911,0.589896,1,0.992959,1,1
0.418772,0.38631,0,0.228782,0,1
0.497606,0.72209,1,0.991642,1,1
0.633998,0.469683,1,0.985969,1,1
0.906228,0.654128,1,0.999605,1,1
0.35031,0.287277,0,0.0122925,0,1
0.0937943,0.160452,0,3.12274e-05,0,1
0.40492,0.325061,0,0.0743956,0,1
0.911746,0.72721,1,0.999679,1,1
0.472739,0.47023,0,0.782118,1,0
0.644814,0.527006,1,0.993158,1,1
0.606095,0.659398,1,0.996418,1,1
0.595545,0.810086,1,0.998595,1,1
0.614229,0.777622,1,0.998553,1,1
0.277482,0.193414,0,0.000702554,0,1
0.600022,0.764845,1,0.998214,1,1
0.441733,0.468789,1,0.642622,1,1
0.661037,0.72905,1,0.998715,1,1
0.302793,0.356133,0,0.0121729,0,1
0.288098,0.162441,0,0.000575946,0,1
0.418307,0.375771,0,0.198781,0,1
0.658067,0.787565,1,0.99904,1,1
0.459508,0.455266,1,0.684486,1,1
0.863852,0.657807,1,0.999528,1,1
0.83227,0.632353,1,0.999388,1,1
0.43535,0.306268,0,0.10844,0,1
0.156161,0.16776,0,7.27411e-05,0,1
0.362832,0.202064,0,0.00448422,0,1
0.202172,0.139621,0,0.000106281,0,1
0.404942,0.248747,0,0.023245,0,1
0.75102,0.822615,1,0.999527,1,1
0.652504,0.554647,1,0.995157,1,1
0.382735,0.375075,0,0.0962035,0,1
0.392287,0.43886,0,0.269363,0,1
0.817199,0.564491,1,0.999089,1,1
0.509353,0.476196,0,0.892351,1,0
0.540337,0.821869,1,0.997805,1,1
0.287877,0.249841,0,0.0018445,0,1
0.834619,0.714533,1,0.999549,1,1
0.380164,0.396154,0,0.123198,0,1
0.349845,0.25347,0,0.00727744,0,1
0.624512,0.901762,1,0.999292,1,1
0.527194,0.52979,1,0.958778,1,1
0.396166,0.342461,0,0.0796099,0,1
0.684131,0.623056,1,0.997985,1,1
0.432602,0.218968,0,0.0274217,0,1
0.526374,0.635584,1,0.987043,1,1
0.687212,0.922742,1,0.999537,1,1
0.715736,0.931343,1,0.999603,1,1
0.634264,0.711699,1,0.998181,1,1
0.439495,0.392724,0,0.346785,0,1
0.64949,0.650251,1,0.997626,1,1
0.475,0.507766,1,0.864803,1,1
0.474512,0.58045,1,0.943334,1,1
0.490093,0.409925,0,0.683117,1,0
0.562699,0.728056,1,0.996553,1,1
0.413941,0.296375,0,0.0590104,0,1
0.278879,0.185509,0,0.000651349,0,1
0.280585,0.195005,0,0.0007606,0,1
0.551042,0.562353,1,0.980846,1,1
0.286569,0.303832,0,0.00389163,0,1
0.56219,0.616792,1,0.990768,1,1
0.540891,0.693801,1,0.993976,1,1
0.30512,0.136489,0,0.000567584,0,1
0.436015,0.369457,0,0.253287,0,1
0.496166,0.479279,1,0.868973,1,1
0.545567,0.515273,1,0.964376,1,1
0.383754,0.558227,1,0.6572,1,1
0.389561,0.379996,0,0.119132,0,1
0.54672,0.787615,1,0.997379,1,1
0.531693,0.682019,1,0.992401,1,1
0.608045,0.384918,1,0.94381,1,1
0.55359,0.820427,1,0.998058,1,1
0.792642,0.662928,1,0.999316,1,1
0.234818,0.20634,0,0.000379177,0,1
0.668484,0.747097,1,0.998906,1,1
0.0673316,0.245864,0,4.60146e-05,0,1
0.555275,0.633496,1,0.991333,1,1
0.371166,0.372092,0,0.0717597,0,1
0.884286,0.603418,1,0.999487,1,1
0.773604,0.518753,1,0.998313,1,1
0.418927,0.217476,0,0.0196748,0,1
0.503413,0.40038,1,0.714301,1,1
0.408444,0.304429,0,0.0590124,0,1
0.647097,0.816052,1,0.999098,1,1
0.592487,0.626735,1,0.994429,1,1
0.51875,0.490862,0,0.923789,1,0
0.234685,0.344301,0,0.00233909,0,1
0.269637,0.289663,0,0.00222162,0,1
0.316777,0.229706,0,0.00251996,0,1
0.466024,0.266595,0,0.116923,0,1
0.702926,0.896094,1,0.999532,1,1
0.511126,0.448902,1,0.855127,1,1
0.381405,0.344549,0,0.0594688,0,1
0.63852,0.690769,1,0.997995,1,1
0.487411,0.544008,1,0.930055,1,1
0.347141,0.390387,0,0.0556863,0,1
0.597074,0.598795,1,0.993259,1,1
0.490004,0.49817,0,0.883611,1,0
0.52449,0.784582,1,0.996562,1,1
0.519659,0.379151,1,0.72213,1,1
0.443418,0.280814,0,0.0890143,0,1
0.413785,0.292149,0,0.0551698,0,1
0.855474,0.59084,1,0.99937,1,1
0.408156,0.229955,0,0.0187031,0,1
0.673072,0.703645,1,0.998656,1,1
0.547717,0.763702,1,0.996899,1,1
0.822473,0.629768,1,0.999345,1,1
0.432912,0.378207,0,0.266084,0,1
0.683112,0.662381,1,0.998423,1,1
0.254255,0.227121,0,0.00070131,0,1
0.735062,0.630414,1,0.998786,1,1
0.478502,0.531778,1,0.904923,1,1
0.92449,0.807004,1,0.999737,1,1
0.74047,0.943424,1,0.999651,1,1
0.255984,0.285388,0,0.00158301,0,1
0.469614,0.408831,0,0.574365,-1,0
0.340625,0.201617,0,0.00277534,0,1
0.636636,0.48425,1,0.988388,1,1
0.279854,0.277781,0,0.00231923,0,1
0.453502,0.507616,1,0.803619,1,1
0.790957,0.885704,1,0.999665,1,1
0.36414,0.317504,0,0.0267209,0,1
0.393595,0.450493,0,0.313487,0,1
0.608932,0.823609,1,0.998838,1,1
0.100066,0.153542,0,3.17655e-05,0,1
0.508976,0.374229,1,0.656857,1,1
0.660173,0.778368,1,0.99901,1,1
0.362899,0.181532,0,0.00332295,0,1
0.26352,0.167164,0,0.000391367,0,1
0.645058,0.816947,1,0.999088,1,1
0.709796,0.566529,1,0.997706,1,1
0.867465,0.638965,1,0.999506,1,1
0.329277,0.207036,0,0.00236577,0,1
0.643972,0.691614,1,0.99811,1,1
0.386547,0.458348,0,0.305118,0,1
0.285749,0.336893,0,0.00623849,0,1
0.705164,0.766685,1,0.999238,1,1
0.400355,0.322625,0,0.0649217,0,1
0.506228,0.546693,1,0.951405,1,1
0.183134,0.236517,0,0.00022363,0,1
0.32613,0.287177,0,0.00717331,0,1
0.504433,0.393022,1,0.696302,1,1
0.337212,0.193513,0,0.00230131,0,1
0.43125,0.25004,0,0.042895,0,1
0.704211,0.833005,1,0.999418,1,1
0.662899,0.537943,1,0.995098,1,1
0.528347,0.505031,0,0.9458,1,0
0.474202,0.558326,1,0.925605,1,1
0.13637,0.122718,0,3.78599e-05,0,1
0.66711,0.852295,1,0.99933,1,1
0.360306,0.337987,0,0.0335937,0,1
0.529632,0.443185,1,0.888079,1,1
0.474845,0.467247,1,0.782388,1,1
0.400842,0.513682,1,0.588655,-1,0
0.555873,0.434882,1,0.922455,1,1
0.517309,0.614803,1,0.98143,1,1
0.608843,0.895995,1,0.999194,1,1
