I-0,I-1,Desired,O-0,Actual,Correct
0.764,0.905,0,0.19414,0,1
0.206,0.713,1,0.700534,1,1
0.846,0.377,1,0.395408,0,0
0.0788,0.122,0,0.0138426,0,1
0.521,0.981,0,0.172908,0,1
0.234,0.897,0,0.200512,0,1
0.329,0.938,0,0.197309,0,1
0.595,0.503,1,0.970013,1,1
0.515,0.198,1,0.787839,1,1
0.465,0.411,1,0.977238,1,1
0.895,0.421,0,0.333171,0,1
0.726,0.322,1,0.602115,1,1
0.0995,0.519,0,0.299306,0,1
0.385,0.584,1,0.965193,1,1
0.818,0.587,1,0.707481,1,1
0.504,0.852,1,0.390873,0,0
0.0914,0.857,0,0.068867,0,1
0.35,0.592,1,0.957581,1,1
0.842,0.129,0,0.242269,0,1
0.0762,0.605,0,0.232117,0,1
0.633,0.0521,0,0.263108,0,1
0.693,0.524,1,0.932381,1,1
0.607,0.644,1,0.924139,1,1
0.105,0.975,0,0.0322996,0,1
0.186,0.921,0,0.118289,0,1
0.289,0.89,0,0.262886,0,1
0.637,0.248,1,0.651928,1,1
0.694,0.643,1,0.879257,1,1
1,0.554,0,0.124152,0,1
0.63,0.0679,0,0.281119,0,1
0.951,0.0778,0,0.226574,0,1
0.292,0.561,1,0.943652,1,1
0.601,0.527,1,0.968302,1,1
0.0921,0.544,0,0.280778,0,1
0.0689,0.626,0,0.20273,0,1
0.413,0.548,1,0.973612,1,1
0.708,0.16,1,0.327536,0,0
0.766,0.0649,0,0.238514,0,1
0.513,0.543,1,0.975543,1,1
0.653,0.0338,0,0.242466,0,1
0.324,0.14,0,0.701521,1,0
0.0233,0.781,0,0.038235,0,1
0.249,0.268,1,0.75622,1,1
0.276,0.161,0,0.63336,1,0
0.214,0.829,0,0.344728,0,1
0.123,0.261,0,0.119928,0,1
0.733,0.397,1,0.755388,1,1
0.971,0.481,0,0.204508,0,1
0.193,0.51,1,0.790618,1,1
0.712,0.396,1,0.806005,1,1
0.741,0.196,1,0.334741,0,0
0.701,0.958,0,0.170491,0,1
0.874,0.621,1,0.462824,-1,0
0.305,0.478,1,0.953309,1,1
0.323,0.46,1,0.960194,1,1
0.278,0.419,1,0.926217,1,1
0.39,0.674,1,0.920193,1,1
0.205,0.34,1,0.673928,1,1
0.785,0.877,0,0.212046,0,1
0.793,0.557,1,0.784932,1,1
0.112,0.609,0,0.424226,-1,0
0.921,0.685,0,0.221319,0,1
0.151,0.871,0,0.135447,0,1
0.73,0.301,1,0.540179,-1,0
0.0825,0.574,0,0.250829,0,1
0.546,0.866,1,0.336711,0,0
0.69,0.31,1,0.673939,1,1
0.00285,0.154,0,0.00385068,0,1
0.3,0.288,1,0.895103,1,1
0.0181,0.0623,0,0.00285517,0,1
0.152,0.468,1,0.559786,-1,0
0.963,0.887,0,0.0963717,0,1
0.755,0.652,1,0.791562,1,1
0.527,0.194,1,0.756007,1,1
0.719,0.199,1,0.365613,0,0
0.929,0.819,0,0.131258,0,1
0.144,0.198,0,0.12021,0,1
0.949,0.466,0,0.242998,0,1
0.0528,0.505,0,0.101808,0,1
0.0462,0.656,0,0.122468,0,1
0.915,0.592,0,0.310441,0,1
0.767,0.617,1,0.81687,1,1
0.883,0.64,0,0.405654,-1,0
0.474,0.0776,0,0.451287,-1,0
0.678,0.186,1,0.405926,-1,0
0.476,0.916,0,0.247672,0,1
0.596,0.219,1,0.674396,1,1
0.699,0.558,1,0.92721,1,1
0.38,0.56,1,0.968831,1,1
0.798,0.668,1,0.666171,1,1
0.193,0.307,1,0.550212,-1,0
0.521,0.512,1,0.977573,1,1
0.236,0.197,0,0.553569,-1,0
0.892,0.487,1,0.384052,0,0
0.94,0.578,0,0.23336,0,1
0.138,0.504,1,0.516733,-1,0
0.92,0.14,0,0.231967,0,1
0.152,0.0759,0,0.0441011,0,1
0.807,0.191,0,0.277189,0,1
0.821,0.316,1,0.368052,0,0
0.997,0.371,0,0.210162,0,1
0.171,0.836,0,0.237652,0,1
0.491,0.922,0,0.236825,0,1
0.929,0.982,0,0.114762,0,1
0.412,0.615,1,0.958924,1,1
0.617,0.97,0,0.173662,0,1
0.949,0.246,0,0.23488,0,1
0.407,0.00891,0,0.240926,0,1
0.0674,0.536,0,0.163673,0,1
0.266,0.121,0,0.464492,-1,0
0.47,0.0966,0,0.528535,-1,0
0.639,0.119,0,0.343255,0,1
0.252,0.744,1,0.711164,1,1
0.767,0.452,1,0.760623,1,1
0.906,0.531,0,0.354109,0,1
0.306,0.193,1,0.794001,1,1
0.628,0.628,1,0.930306,1,1
0.516,0.0955,0,0.455577,-1,0
0.545,0.274,1,0.890085,1,1
0.0566,0.915,0,0.020855,0,1
0.19,0.176,0,0.26002,0,1
0.595,0.458,1,0.966974,1,1
0.384,0.136,1,0.743209,1,1
0.198,0.913,0,0.139098,0,1
0.193,0.885,0,0.173321,0,1
0.788,0.43,1,0.656718,1,1
0.2,0.269,1,0.516473,-1,0
0.992,0.895,0,0.0783026,0,1
0.357,0.273,1,0.932841,1,1
0.482,0.457,1,0.979294,1,1
0.832,0.53,1,0.644433,1,1
0.801,0.929,0,0.165451,0,1
0.249,0.805,1,0.491923,-1,0
0.0955,0.12,0,0.0196714,0,1
0.725,0.134,0,0.288374,0,1
0.0132,0.306,0,0.0117234,0,1
0.905,0.885,0,0.135749,0,1
0.191,0.128,0,0.174479,0,1
0.335,0.442,1,0.963327,1,1
0.422,0.568,1,0.971433,1,1
0.945,0.744,0,0.130629,0,1
0.54,0.704,1,0.863062,1,1
0.705,0.427,1,0.865063,1,1
0.175,0.00543,0,0.0269992,0,1
0.26,0.88,0,0.262334,0,1
0.325,0.796,1,0.60509,1,1
0.916,0.341,0,0.267332,0,1
0.953,0.254,0,0.234227,0,1
0.99,0.425,0,0.201194,0,1
0.745,0.68,1,0.751863,1,1
0.159,0.462,1,0.593827,-1,0
0.242,0.0934,0,0.278444,0,1
0.36,0.54,1,0.968139,1,1
0.616,0.176,1,0.502391,-1,0
0.00833,0.619,0,0.0492732,0,1
0.705,0.782,1,0.486273,-1,0
0.0326,0.129,0,0.00567492,0,1
0.314,0.231,1,0.863608,1,1
0.202,0.427,1,0.765878,1,1
0.55,0.911,0,0.244869,0,1
0.926,0.45,0,0.283853,0,1
0.89,0.631,0,0.385353,0,1
0.102,0.0479,0,0.0113854,0,1
0.336,0.406,1,0.960339,1,1
0.0501,0.283,0,0.0237066,0,1
0.204,0.978,0,0.0918914,0,1
0.985,0.864,0,0.0784218,0,1
0.835,0.913,0,0.161871,0,1
0.426,0.927,0,0.231592,0,1
0.813,0.724,1,0.484118,-1,0
0.0119,0.449,0,0.027206,0,1
0.23,0.0151,0,0.0790799,0,1
0.284,0.783,1,0.62195,1,1
0.0545,0.324,0,0.0350531,0,1
0.392,0.633,1,0.949487,1,1
0.447,0.714,1,0.86485,1,1
0.0831,0.442,0,0.151003,0,1
0.0956,0.316,0,0.0919468,0,1
0.478,0.787,1,0.639009,1,1
0.334,0.164,1,0.781525,1,1
0.783,0.317,1,0.443242,-1,0
0.593,0.286,1,0.843166,1,1
0.301,0.575,1,0.9457,1,1
0.175,0.613,1,0.736741,1,1
0.087,0.328,0,0.0809028,0,1
0.98,0.547,0,0.158513,0,1
0.785,0.21,0,0.305493,0,1
0.61,0.954,0,0.186213,0,1
0.164,0.856,0,0.181016,0,1
0.98,0.439,0,0.206648,0,1
0.0109,0.155,0,0.00446903,0,1
0.462,0.554,1,0.974859,1,1
0.554,0.792,1,0.579828,-1,0
0.0319,0.613,0,0.0872926,0,1
0.702,0.614,1,0.901231,1,1
0.633,0.479,1,0.958181,1,1
0.445,0.683,1,0.912364,1,1
0.567,0.474,1,0.97369,1,1
0.28,0.134,0,0.563269,-1,0
0.214,0.0564,0,0.115303,0,1
0.0961,0.439,0,0.199118,0,1
0.817,0.302,1,0.358053,0,0
0.623,0.159,1,0.445379,-1,0
0.326,0.414,1,0.95739,1,1
0.703,0.498,1,0.918585,1,1
0.606,0.125,1,0.396283,0,0
0.048,0.539,0,0.105149,0,1
0.859,0.00327,0,0.22383,0,1
0.509,0.361,1,0.966304,1,1
0.994,0.775,0,0.0627529,0,1
0.238,0.349,1,0.816338,1,1
0.0474,0.637,0,0.127407,0,1
0.218,0.969,0,0.106176,0,1
0.0954,0.381,0,0.140679,0,1
0.966,0.758,0,0.0949653,0,1
0.233,0.813,0,0.435156,-1,0
0.905,0.0524,0,0.226817,0,1
0.715,0.721,1,0.683658,1,1
0.529,0.693,1,0.886016,1,1
0.232,0.354,1,0.802557,1,1
0.987,0.561,0,0.138776,0,1
0.045,0.607,0,0.118196,0,1
0.403,0.541,1,0.973569,1,1
0.819,0.121,0,0.245124,0,1
0.326,0.158,1,0.75513,1,1
0.64,0.171,1,0.4417,-1,0
0.846,0.676,1,0.497264,-1,0
0.0469,0.473,0,0.0746522,0,1
0.71,0.67,1,0.821621,1,1
0.0385,0.737,0,0.075935,0,1
0.39,0.406,1,0.972831,1,1
0.809,0.0834,0,0.237467,0,1
0.0319,0.582,0,0.082044,0,1
0.943,0.737,0,0.13685,0,1
0.93,0.742,0,0.15972,0,1
0.0206,0.827,0,0.0229439,0,1
0.64,0.724,1,0.756403,1,1
0.405,0.504,1,0.976237,1,1
0.814,0.766,0,0.373105,0,1
0.703,0.84,1,0.321016,0,0
0.828,0.414,1,0.497202,-1,0
0.157,0.151,0,0.107264,0,1
0.0638,0.944,0,0.0193165,0,1
0.148,0.101,0,0.0533782,0,1
0.358,0.865,1,0.363749,0,0
0.322,0.0618,0,0.386531,0,1
0.4,0.656,1,0.936413,1,1
0.282,0.124,0,0.535482,-1,0
0.878,0.0114,0,0.224528,0,1
0.781,0.846,0,0.25436,0,1
0.0189,0.74,0,0.0474465,0,1
0.433,0.838,1,0.457023,-1,0
0.861,0.0931,0,0.233173,0,1
0.482,0.827,1,0.483557,-1,0
0.0782,0.09,0,0.0104456,0,1
0.491,0.951,0,0.200067,0,1
0.428,0.512,1,0.977436,1,1
0.0785,0.873,0,0.046557,0,1
0.823,0.43,1,0.540493,-1,0
0.352,0.319,1,0.949155,1,1
0.699,0.172,1,0.352991,0,0
0.472,0.559,1,0.974244,1,1
0.00722,0.576,0,0.0436844,0,1
0.538,0.125,1,0.513487,-1,0
0.771,0.435,1,0.719918,1,1
0.709,0.897,0,0.221542,0,1
0.431,0.187,1,0.853643,1,1
0.661,0.441,1,0.930378,1,1
0.312,0.841,1,0.423945,-1,0
0.00578,0.189,0,0.00496768,0,1
0.672,0.448,1,0.924729,1,1
0.655,0.842,1,0.346611,0,0
0.477,0.0854,0,0.476371,-1,0
0.63,0.354,1,0.889674,1,1
0.9,0.565,0,0.377086,0,1
0.78,0.0974,0,0.246587,0,1
0.647,0.352,1,0.861901,1,1
0.98,0.133,0,0.22647,0,1
0.634,0.486,1,0.958774,1,1
0.823,0.216,0,0.281245,0,1
0.93,0.0376,0,0.225614,0,1
0.677,0.12,0,0.309056,0,1
0.144,0.602,1,0.603862,1,1
0.322,0.883,0,0.299473,0,1
0.254,0.292,1,0.804599,1,1
0.329,0.685,1,0.894206,1,1
0.166,0.456,1,0.626379,1,1
0.0757,0.909,0,0.0314295,0,1
0.177,0.325,1,0.4859,-1,0
0.578,0.224,1,0.731483,1,1
0.235,0.418,1,0.859047,1,1
0.215,0.704,1,0.741209,1,1
0.265,0.227,1,0.745429,1,1
0.563,0.581,1,0.965426,1,1
0.558,0.839,1,0.408602,-1,0
0.218,0.194,0,0.448849,-1,0
0.196,0.329,1,0.607755,1,1
0.728,0.902,0,0.209457,0,1
0.258,0.985,0,0.120165,0,1
0.51,0.714,1,0.852202,1,1
0.139,0.0785,0,0.0343172,0,1
0.0502,0.406,0,0.0543568,0,1
0.43,0.347,1,0.969035,1,1
0.986,0.406,0,0.209787,0,1
0.61,0.0379,0,0.256443,0,1
0.773,0.406,1,0.656043,1,1
0.545,0.308,1,0.926501,1,1
0.228,0.0855,0,0.209358,0,1
0.491,0.193,1,0.811683,1,1
0.612,0.823,1,0.428965,-1,0
0.593,0.626,1,0.941723,1,1
0.434,0.487,1,0.978599,1,1
0.628,0.124,1,0.364525,0,0
0.556,0.074,0,0.346248,0,1
0.432,0.393,1,0.975289,1,1
0.435,0.852,1,0.408518,-1,0
0.658,0.691,1,0.827358,1,1
0.854,0.0883,0,0.233183,0,1
0.735,0.633,1,0.849009,1,1
0.971,0.855,0,0.0882656,0,1
0.546,0.271,1,0.884873,1,1
0.0709,0.132,0,0.0126458,0,1
0.573,0.416,1,0.965179,1,1
0.218,0.239,1,0.556358,-1,0
0.0709,0.298,0,0.0438536,0,1
0.449,0.785,1,0.656511,1,1
0.535,0.281,1,0.908239,1,1
0.187,0.62,1,0.772847,1,1
0.984,0.337,0,0.221998,0,1
0.437,0.934,0,0.221679,0,1
0.0805,0.157,0,0.0191026,0,1
0.489,0.948,0,0.203393,0,1
0.874,0.757,0,0.266703,0,1
0.271,0.544,1,0.932025,1,1
0.423,0.39,1,0.974571,1,1
0.922,0.717,0,0.19344,0,1
0.329,0.771,1,0.699518,1,1
0.859,0.617,1,0.530816,-1,0
0.141,0.0523,0,0.0264872,0,1
0.494,0.968,0,0.183772,0,1
0.116,0.389,0,0.233044,0,1
0.0765,0.433,0,0.12285,0,1
0.648,0.167,1,0.41879,-1,0
0.449,0.123,1,0.658977,1,1
0.0549,0.87,0,0.0306437,0,1
0.591,0.227,1,0.709398,1,1
0.353,0.342,1,0.955586,1,1
0.485,0.624,1,0.956205,1,1
0.496,0.311,1,0.951488,1,1
0.812,0.808,0,0.28772,0,1
0.865,0.766,0,0.272698,0,1
0.169,0.317,1,0.420578,-1,0
0.751,0.87,0,0.238397,0,1
0.577,0.0275,0,0.254012,0,1
0.449,0.374,1,0.9735,1,1
0.391,0.956,0,0.190553,0,1
0.554,0.985,0,0.168827,0,1
0.262,0.0687,0,0.266642,0,1
0.0725,0.697,0,0.190647,0,1
0.661,0.878,0,0.266948,0,1
0.206,0.621,1,0.822049,1,1
0.335,0.126,0,0.674418,1,0
0.0843,0.755,0,0.167696,0,1
0.953,0.53,0,0.219917,0,1
0.514,0.716,1,0.846691,1,1
0.308,0.85,0,0.389903,0,1
0.168,0.448,1,0.627721,1,1
0.477,0.39,1,0.974831,1,1
0.764,0.456,1,0.775,1,1
0.862,0.514,1,0.512455,-1,0
0.601,0.512,1,0.96885,1,1
0.387,0.23,1,0.913719,1,1
0.853,0.482,1,0.514048,-1,0
0.842,0.963,0,0.141107,0,1
0.51,0.165,1,0.702953,1,1
0.382,0.423,1,0.972854,1,1
0.0787,0.132,0,0.0149924,0,1
0.441,0.0867,0,0.524544,-1,0
0.56,0.0864,0,0.370198,0,1
0.78,0.895,0,0.196788,0,1
0.124,0.497,1,0.421351,-1,0
0.477,0.594,1,0.967156,1,1
0.499,0.997,0,0.162901,0,1
0.73,0.47,1,0.866618,1,1
0.125,0.397,1,0.29064,0,0
0.948,0.175,0,0.230816,0,1
0.321,0.398,1,0.952854,1,1
0.142,0.75,0,0.385975,0,1
0.627,0.588,1,0.951602,1,1
0.341,0.237,1,0.898436,1,1
0.175,0.345,1,0.510255,-1,0
0.52,0.202,1,0.789477,1,1
0.743,0.435,1,0.797045,1,1
0.2,0.204,0,0.37228,0,1
0.512,0.307,1,0.943771,1,1
0.196,0.0323,0,0.0594444,0,1
0.378,0.28,1,0.943481,1,1
0.119,0.722,0,0.353166,0,1
0.822,0.0461,0,0.22926,0,1
0.999,0.15,0,0.22528,0,1
0.82,0.21,0,0.279831,0,1
0.696,0.566,1,0.927815,1,1
0.927,0.154,0,0.232227,0,1
0.882,0.0119,0,0.224569,0,1
0.305,0.252,1,0.872656,1,1
0.218,0.0175,0,0.0684327,0,1
0.383,0.76,1,0.750884,1,1
0.0501,0.91,0,0.0191052,0,1
0.615,0.851,1,0.345502,0,0
0.509,0.658,1,0.932359,1,1
0.0287,0.685,0,0.0771879,0,1
0.997,0.664,0,0.073725,0,1
0.551,0.0922,0,0.39575,0,1
0.471,0.535,1,0.977019,1,1
0.653,0.685,1,0.843662,1,1
0.91,0.0339,0,0.22569,0,1
0.589,0.184,1,0.587273,-1,0
0.0577,0.848,0,0.0407592,0,1
0.559,0.357,1,0.950112,1,1
0.401,0.478,1,0.97648,1,1
0.828,0.636,1,0.630505,1,1
0.568,0.416,1,0.966473,1,1
0.897,0.842,0,0.157105,0,1
0.426,0.901,0,0.278156,0,1
0.708,0.348,1,0.717273,1,1
0.411,0.597,1,0.964532,1,1
0.00848,0.28,0,0.00901434,0,1
0.402,0.565,1,0.97046,1,1
0.251,0.17,0,0.55472,-1,0
0.186,0.38,1,0.634001,1,1
0.569,0.444,1,0.970845,1,1
0.00915,0.0176,0,0.00188235,0,1
0.551,0.546,1,0.972924,1,1
0.867,0.919,0,0.146121,0,1
0.57,0.513,1,0.973575,1,1
0.459,0.792,1,0.626637,1,1
0.528,0.904,0,0.260641,0,1
0.464,0.805,1,0.574204,-1,0
0.476,0.327,1,0.961949,1,1
0.423,0.633,1,0.951849,1,1
0.171,0.961,0,0.0773527,0,1
0.988,0.529,0,0.156148,0,1
0.643,0.499,1,0.956806,1,1
0.0405,0.957,0,0.0112707,0,1
0.644,0.0307,0,0.241866,0,1
0.528,0.493,1,0.977749,1,1
0.437,0.985,0,0.169032,0,1
0.408,0.107,0,0.63489,1,0
0.149,0.201,0,0.137888,0,1
0.942,0.488,0,0.253857,0,1
0.188,0.512,1,0.774189,1,1
0.951,0.376,0,0.242203,0,1
0.625,0.00245,0,0.223378,0,1
0.789,0.586,1,0.791463,1,1
0.793,0.639,1,0.732345,1,1
0.929,0.617,0,0.246495,0,1
0.448,0.529,1,0.977142,1,1
0.00681,0.107,0,0.00313883,0,1
0.385,0.595,1,0.962568,1,1
0.758,0.38,1,0.645579,1,1
0.684,0.471,1,0.925508,1,1
0.688,0.436,1,0.899255,1,1
0.938,0.248,0,0.238326,0,1
0.745,0.782,1,0.437558,-1,0
0.49,0.11,1,0.548363,-1,0
0.0937,0.0706,0,0.0120568,0,1
0.375,0.867,1,0.361215,0,0
0.388,0.055,0,0.41374,-1,0
0.654,0.928,0,0.202392,0,1
0.0507,0.775,0,0.0738473,0,1
0.32,0.609,1,0.944085,1,1
0.467,0.431,1,0.978503,1,1
0.706,0.734,1,0.653161,1,1
0.471,0.827,1,0.487447,-1,0
0.272,0.116,0,0.47,-1,0
0.433,0.932,0,0.224409,0,1
0.513,0.762,1,0.715484,1,1
0.722,0.207,1,0.373141,0,0
0.588,0.376,1,0.945138,1,1
0.784,0.0577,0,0.234336,0,1
0.352,0.136,1,0.727358,1,1
0.464,0.137,1,0.68867,1,1
0.97,0.0353,0,0.225159,0,1
0.0321,0.519,0,0.0652158,0,1
0.812,0.725,1,0.483917,-1,0
0.759,0.13,0,0.267761,0,1
0.469,0.58,1,0.970551,1,1
0.887,0.28,0,0.269205,0,1
0.813,0.425,1,0.5644,-1,0
0.0345,0.898,0,0.0153304,0,1
0.0183,0.547,0,0.0520847,0,1
0.946,0.848,0,0.109478,0,1
0.208,0.145,0,0.275574,0,1
0.0986,0.464,0,0.237241,0,1
0.354,0.0254,0,0.27311,0,1
0.173,0.125,0,0.117988,0,1
0.7,0.942,0,0.181307,0,1
0.445,0.983,0,0.171008,0,1
0.0535,0.165,0,0.0111388,0,1
0.0691,0.481,0,0.133738,0,1
0.851,0.778,0,0.280822,0,1
0.541,0.551,1,0.973065,1,1
0.598,0.223,1,0.680983,1,1
0.515,0.167,1,0.699575,1,1
0.358,0.789,1,0.645137,1,1
0.416,0.0441,0,0.365444,0,1
0.668,0.637,1,0.904124,1,1
0.653,0.519,1,0.954029,1,1
0.342,0.587,1,0.95698,1,1
0.61,0.251,1,0.72888,1,1
0.837,0.285,0,0.315546,0,1
0.315,0.884,0,0.293366,0,1
0.7,0.32,1,0.671324,1,1
0.181,0.238,0,0.338239,0,1
0.798,0.56,1,0.771696,1,1
0.693,0.888,0,0.238962,0,1
0.143,0.931,0,0.0710885,0,1
0.412,0.281,1,0.948936,1,1
0.0256,0.0215,0,0.00242127,0,1
0.928,0.977,0,0.115149,0,1
0.225,0.429,1,0.841091,1,1
0.445,0.316,1,0.961543,1,1
0.799,0.168,0,0.269404,0,1
0.995,0.643,0,0.0837135,0,1
0.279,0.579,1,0.932677,1,1
0.129,0.0072,0,0.0119238,0,1
0.501,0.327,1,0.957105,1,1
0.384,0.183,1,0.85401,1,1
0.693,0.142,0,0.320735,0,1
0.6,0.113,0,0.379054,0,1
0.201,0.923,0,0.13072,0,1
0.948,0.576,0,0.211995,0,1
0.508,0.23,1,0.864682,1,1
0.707,0.33,1,0.676557,1,1
0.559,0.335,1,0.937641,1,1
0.264,0.115,0,0.43536,-1,0
0.86,0.361,1,0.350446,0,0
0.245,0.878,0,0.251583,0,1
0.231,0.984,0,0.105641,0,1
0.988,0.758,0,0.0686986,0,1
0.338,0.702,1,0.874351,1,1
0.0274,0.217,0,0.0090842,0,1
0.134,0.0201,0,0.0154634,0,1
0.394,0.712,1,0.869523,1,1
0.322,0.619,1,0.94092,1,1
0.533,0.436,1,0.975269,1,1
0.719,0.74,1,0.614798,1,1
0.42,0.928,0,0.229804,0,1
0.387,0.572,1,0.967781,1,1
0.267,0.489,1,0.927835,1,1
0.303,0.826,1,0.4732,-1,0
0.226,0.0703,0,0.168625,0,1
0.21,0.525,1,0.843946,1,1
0.265,0.972,0,0.13267,0,1
0.613,0.653,1,0.913136,1,1
0.74,0.664,1,0.793928,1,1
0.901,0.573,0,0.371706,0,1
0.769,0.985,0,0.147995,0,1
0.391,0.966,0,0.180306,0,1
0.365,0.729,1,0.831582,1,1
0.876,0.343,0,0.311747,0,1
0.69,0.0426,0,0.241294,0,1
0.663,0.501,1,0.948071,1,1
0.255,0.504,1,0.916909,1,1
0.542,0.278,1,0.898307,1,1
0.0833,0.0946,0,0.0120835,0,1
0.304,0.908,0,0.234496,0,1
0.35,0.777,1,0.687112,1,1
0.583,0.942,0,0.200612,0,1
0.347,0.74,1,0.800453,1,1
0.249,0.028,0,0.127595,0,1
0.0119,0.885,0,0.0104655,0,1
0.0106,0.933,0,0.00682464,0,1
0.642,0.346,1,0.861134,1,1
0.603,0.964,0,0.179301,0,1
0.885,0.637,0,0.400457,-1,0
0.93,0.949,0,0.115071,0,1
0.713,0.255,1,0.477461,-1,0
0.19,0.774,0,0.47644,-1,0
0.207,0.632,1,0.817268,1,1
0.202,0.956,0,0.103266,0,1
0.454,0.612,1,0.961575,1,1
0.583,0.471,1,0.970906,1,1
0.454,0.539,1,0.976419,1,1
0.407,0.389,1,0.973278,1,1
0.249,0.837,0,0.375063,0,1
0.376,0.333,1,0.960077,1,1
0.239,0.842,0,0.344333,0,1
0.927,0.973,0,0.115553,0,1
0.53,0.747,1,0.757156,1,1
0.637,0.111,0,0.332883,0,1
0.335,0.309,1,0.937488,1,1
0.105,0.644,0,0.377092,0,1
0.0181,0.749,0,0.0438107,0,1
0.11,0.846,0,0.104095,0,1
0.798,0.361,1,0.487286,-1,0
0.127,0.549,1,0.4903,-1,0
0.703,0.76,1,0.565847,-1,0
0.359,0.599,1,0.957507,1,1
0.237,0.554,1,0.895536,1,1
0.213,0.475,1,0.834362,1,1
0.762,0.608,1,0.833855,1,1
0.915,0.174,0,0.235908,0,1
0.528,0.712,1,0.850787,1,1
0.259,0.308,1,0.835278,1,1
0.69,0.544,1,0.934747,1,1
0.6,0.698,1,0.849671,1,1
0.577,0.397,1,0.958783,1,1
0.561,0.617,1,0.952698,1,1
0.302,0.166,1,0.726266,1,1
0.828,0.768,0,0.342142,0,1
0.549,0.428,1,0.972279,1,1
0.0744,0.812,0,0.0824806,0,1
0.815,0.313,1,0.374476,0,0
0.672,0.96,0,0.17354,0,1
0.954,0.566,0,0.201707,0,1
0.706,0.695,1,0.770476,1,1
0.115,0.585,1,0.437313,-1,0
0.525,0.45,1,0.977029,1,1
0.392,0.959,0,0.18749,0,1
0.719,0.0396,0,0.235734,0,1
0.357,0.788,1,0.648664,1,1
0.114,0.362,0,0.191318,0,1
0.949,0.66,0,0.161297,0,1
0.2,0.169,0,0.292834,0,1
0.251,0.632,1,0.887775,1,1
0.475,0.119,1,0.606613,1,1
0.658,0.329,1,0.800106,1,1
0.98,0.213,0,0.227217,0,1
0.479,0.917,0,0.245768,0,1
0.551,0.845,1,0.393341,0,0
0.52,0.239,1,0.866028,1,1
0.717,0.0831,0,0.257223,0,1
0.255,0.691,1,0.831626,1,1
0.834,0.909,0,0.164331,0,1
0.76,0.688,1,0.705328,1,1
0.557,0.892,1,0.275853,0,0
0.812,0.185,0,0.271363,0,1
0.704,0.951,0,0.174381,0,1
0.642,0.904,0,0.233234,0,1
0.0361,0.6,0,0.0946242,0,1
0.981,0.987,0,0.0974317,0,1
0.849,0.0374,0,0.227102,0,1
0.159,0.455,1,0.58497,-1,0
0.965,0.238,0,0.230442,0,1
0.61,0.176,1,0.515509,-1,0
0.0659,0.152,0,0.0132463,0,1
0.636,0.856,1,0.322717,0,0
0.372,0.308,1,0.952406,1,1
0.815,0.822,0,0.260882,0,1
0.719,0.112,0,0.275,0,1
0.441,0.476,1,0.97902,1,1
0.718,0.857,0,0.27708,0,1
0.586,0.536,1,0.970067,1,1
0.396,0.895,0,0.290004,0,1
0.327,0.221,1,0.868615,1,1
0.315,0.601,1,0.944933,1,1
0.0196,0.363,0,0.0194378,0,1
0.115,0.605,0,0.441486,-1,0
0.011,0.727,0,0.0425109,0,1
0.73,0.977,0,0.156467,0,1
0.0289,0.0986,0,0.00433149,0,1
0.32,0.392,1,0.95134,1,1
0.657,0.688,1,0.834556,1,1
0.867,0.957,0,0.135893,0,1
0.894,0.186,0,0.241987,0,1
0.551,0.0138,0,0.241532,0,1
0.303,0.268,1,0.884079,1,1
0.922,0.744,0,0.174901,0,1
0.0196,0.377,0,0.0212288,0,1
0.927,0.865,0,0.123742,0,1
0.186,0.269,1,0.431308,-1,0
0.0401,0.546,0,0.0891622,0,1
0.839,0.71,1,0.44748,-1,0
0.489,0.692,1,0.896072,1,1
0.455,0.233,1,0.908482,1,1
0.43,0.817,1,0.536546,-1,0
0.512,0.0197,0,0.259869,0,1
0.335,0.928,0,0.213845,0,1
0.901,0.765,0,0.201846,0,1
0.107,0.91,0,0.052298,0,1
0.546,0.779,1,0.63485,1,1
0.419,0.895,0,0.291058,0,1
0.809,0.956,0,0.15115,0,1
0.0338,0.334,0,0.0226294,0,1
0.639,0.891,0,0.25327,0,1
0.473,0.105,1,0.55654,-1,0
0.343,0.47,1,0.966869,1,1
0.335,0.621,1,0.944207,1,1
0.675,0.84,1,0.339305,0,0
0.637,0.917,0,0.218013,0,1
0.985,0.764,0,0.0716995,0,1
0.228,0.548,1,0.882104,1,1
0.956,0.806,0,0.102386,0,1
0.00856,0.175,0,0.0048195,0,1
0.079,0.141,0,0.0162364,0,1
0.012,0.029,0,0.00210574,0,1
0.644,0.214,1,0.539863,-1,0
0.108,0.671,0,0.373808,0,1
0.352,0.815,1,0.541905,-1,0
0.264,0.902,0,0.218857,0,1
0.334,0.602,1,0.950828,1,1
0.766,0.771,1,0.441206,-1,0
0.344,0.428,1,0.96509,1,1
0.198,0.977,0,0.0884316,0,1
0.498,0.0663,0,0.38591,0,1
0.235,0.513,1,0.891106,1,1
0.000885,0.469,0,0.0232438,0,1
0.483,0.461,1,0.979359,1,1
0.309,0.534,1,0.954479,1,1
0.425,0.564,1,0.972238,1,1
0.447,0.472,1,0.979226,1,1
0.98,0.577,0,0.14108,0,1
0.0671,0.953,0,0.0194088,0,1
0.196,0.452,1,0.764413,1,1
0.0635,0.903,0,0.0264199,0,1
0.468,0.967,0,0.18488,0,1
0.768,0.208,1,0.319304,0,0
0.263,0.71,1,0.808244,1,1
